Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-12,MR24-030-803,0,,146.51,0.0035185869354867087,131.5267,13.3,99.1,1.03,323.0,0.0035185869354867087,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,113.39375129972655,12.874738343472906,98.96226336182433,1.1944746655355933,328.83992225112263,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,1,,509.83,0.007451662325897955,467.44,15.9,98.4,2.83,325.0,0.007451662325897955,34,7.113,0.495,467.44,15.900000000000002,98.4,2.4305776455344774,314.6724047833321,437.0675364423173,15.821755746015722,98.3099220496515,2.732378348341783,314.56163611787207,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,2,,997.91,0.005548051713372219,945.81,23.2,98.2,3.38,320.0,0.005548051713372219,34,7.156,0.511,945.81,23.2,98.2,3.1003499919036255,308.118692187168,866.5709694838209,21.905741772797818,97.34869259172022,3.3914888734150055,321.8164803976784,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,3,,1505.08,0.010049630966115337,1377.43,23.1,95.1,4.63,335.0,0.010049630966115337,34,7.287,0.52,1377.43,23.100000000000005,95.1,3.7873264100973736,317.325212891982,1305.9611269394577,22.340490030148228,94.3714363872075,3.937039381681966,332.38223801568313,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,4,,2119.61,0.030705836673102584,1649.175,22.1,93.1,3.65,352.0,0.030705836673102584,34,7.299,0.511,1649.175,22.099999999999998,93.1,3.4844184441029786,329.94158489332875,1685.2559811967017,21.717106740088237,92.74760488786634,3.336843021669624,349.28378815274937,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,5,,2716.05,0.024984435559546714,2270.115,20.0,92.5,2.76,376.0,0.024984435559546714,34,7.281,0.503,2270.115,20.0,92.5,2.8848858386056113,348.9407751912314,2298.6136204863305,20.231293179690976,92.77676085746687,2.709449202867817,371.6374223899189,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,6,,3307.9,0.02110486318130013,2845.89,20.3,94.2,2.1,400.0,0.016192580649375454,34,7.279,0.511,2845.89,20.3,94.2,2.4213133870493775,370.07433086705726,2845.89,20.3,94.2,2.421313387049377,370.07433086705726,1.0,1.0,1.0,1.0,1.0
2024-06-12,MR24-030-803,7,,3888.32,0.019087395894143558,,,,,,0.012173685024611235,34,7.2,0.5,3443.528296022425,21.040040361761353,94.24889421575169,2.4007510964988383,339.802841251243,,,,,,,,,,
2024-06-12,MR24-030-803,8,,4309.7,0.008999999999999994,,,,,,0.010681484654185783,34,7.2,0.5,4164.343614825351,23.035805805488266,93.51023243985067,1.971956845523373,323.58479889365833,,,,,,,,,,
2024-06-12,MR24-030-803,9,,4805.73,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-12,MR24-030-803,10,,5302.42,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-12,MR24-030-803,11,,5791.69,0.007500000000000007,,,,,,0.007500000000000007,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-12,MR24-030-803,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
